"Product ID","SKU","Product Name","Price","Original Price","Brand Name","Discount","Thumbnail URL","Short Description","Images","Size","Colors","Rating Average","Review Count","Discount Rate","Quantity Sold","URL Key","URL Path","Short URL","Type","CreateTime"
"10063653","5481813685533","Dép Nam Bít Mũi BIGGBEN Da Bò Thật Cao Cấp DN145","339000.0","500000.0","BIGGBEN","161000.0","https://salt.tikicdn.com/cache/280x280/ts/product/a1/0b/51/bbb0dc02741f1a11edd78da9b20b10f8.jpg","Dép Nam với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Dép Nam được xử lý đặc biệt đ...","https://salt.tikicdn.com/cache/w1200/ts/product/a1/0b/51/bbb0dc02741f1a11edd78da9b20b10f8.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/f6/f8/ba/6440ffcf088ffc28081b31669b5ee905.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/66/66/e4/1f669f5a8c8216681942417edd723da8.jpg","38;39;40;41;42;43","","5.0","27","32","57","dep-nam-bit-mui-biggben-da-bo-that-cao-cap-dn145-p10063653","dep-nam-bit-mui-biggben-da-bo-that-cao-cap-dn145-p10063653.html?spid=10063665","https://tiki.vn/product-p10063653.html?spid=10063665","configurable","2024-10-25T01:48:38.765940100"
"272302803","1775914805886","Keo dán giày thể thao, keo dán đa năng, keo dán giày dép siêu chắc trong suốt 45ml - Hàng Chính Hãng","15000.0","15000.0","ASSTAR","0.0","https://salt.tikicdn.com/cache/280x280/ts/product/37/b5/4e/ecc0e1194bdd64b43aa8a2c3c85988ec.jpg","Keo dán, sửa giày dép TERTELL siêu dính siêu bền, chống nước tốt, an toàn, không độc hại tuýp 45ml.Dán giày dép và đồ da chắc như mới, chống nước, độ bền tự nhiên.THÔNG TIN CHI TIẾT SẢN PHẨM KEO DÁN...","https://salt.tikicdn.com/cache/w1200/ts/product/37/b5/4e/ecc0e1194bdd64b43aa8a2c3c85988ec.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/20/ee/bd/5628386307421ef96b0d403708e41769.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/a2/2c/98/a566364a94410f3ee2c7f986d93ad25c.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/8a/00/fa/9054067366488b061a16249f0ebd37f9.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/e1/d7/4f/7a5396d4ae4153d917bea17dd4533661.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/67/0d/38/0a9d638e3a1d7b0b3b6ebfab01462d5b.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/10/45/37/9223eabaeb6121043f9deda04f94b4d0.jpg","","","5.0","4","0","47","keo-dan-sua-giay-dep-tertell-sieu-dinh-sieu-ben-chong-nuoc-tot-an-toan-khong-doc-hai-tuyp-45ml-hang-chinh-hang-p272302803","keo-dan-sua-giay-dep-tertell-sieu-dinh-sieu-ben-chong-nuoc-tot-an-toan-khong-doc-hai-tuyp-45ml-hang-chinh-hang-p272302803.html?spid=272302804","https://tiki.vn/product-p272302803.html?spid=272302804","simple","2024-10-25T01:48:43.146046700"
"81085626","3988058534683","Giày Tây Nam Da Cao Cấp Sang Trọng","133000.0","223500.0","Lê Sang","90500.0","https://salt.tikicdn.com/cache/280x280/ts/product/4a/39/55/152dbee10adc5f9292289bbc4fcda975.jpg","Size: 39 đến 43Màu: ĐenKiểu dáng: Giày cột dây, đế đã khâuGiày Tây Da Cao Cấp Sang Trọng với chất liệu bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn nam luôn thoải mái, tự tin khi đi c...","https://salt.tikicdn.com/cache/w1200/ts/product/4a/39/55/152dbee10adc5f9292289bbc4fcda975.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/64/45/d3/c7146556456c8f43a3b3024632f00faa.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/34/3e/74/a0c2760687b145c3b3d1d80e60bc92c2.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/6b/5f/60/44099b230daa428a1f3d34653b04ad99.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/f0/1f/fc/b1b65c917afec17a1e9cfb42d5eedb6f.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/07/1c/ca/da873a9bd25aadc7e5bb6dcb882c8f49.jpg","38;39;40;41;42;43","","4.5","59","40","192","giay-tay-nam-da-cao-cap-sang-trong-p81085626","giay-tay-nam-da-cao-cap-sang-trong-p81085626.html?spid=81085634","https://tiki.vn/product-p81085626.html?spid=81085634","configurable","2024-10-25T01:48:48.471896"
"67400635","3281045718502","Dép bít mũi nam Trường Hải da bò cao cấp đế cao su màu nâu bò BM217","316000.0","329000.0","Trường Hải","13000.0","https://salt.tikicdn.com/cache/280x280/ts/product/62/f3/64/a54b84828c41eb9c67bdc7e046896ef6.jpg","CHI TIẾT SẢN PHẨM.Kiểu dáng cực đẹp, chất liệu Da Bò và Đế TPR thiết kế đơn giản nhưng mang đến sự SANG TRỌNG, TRẺ TRUNG, tông màu đen giúp người mua dễ dàng phối hợp với nhau mà không sợ lệch tông ha...","https://salt.tikicdn.com/cache/w1200/ts/product/62/f3/64/a54b84828c41eb9c67bdc7e046896ef6.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/b9/92/72/7a74b7f712ac995ad8f7f7c0ff575e91.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/30/72/b2/735dd8e040a907dd8cca27346b225f7d.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9a/95/20/593c951af516d5f124920be51485d431.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/36/d2/c0/d43a2ea2fd7823b3e866a755b2a5fe1a.jpg","nâu","38;39;40;41;42;43","4.6","5","4","20","dep-bit-mui-nam-truong-hai-da-bo-cao-cap-de-cao-su-mau-nau-bo-bm217-p67400635","dep-bit-mui-nam-truong-hai-da-bo-cao-cap-de-cao-su-mau-nau-bo-bm217-p67400635.html?spid=67400645","https://tiki.vn/product-p67400635.html?spid=67400645","configurable","2024-10-25T01:48:52.788498900"
"270551060","2070740880485","Sandal Bitis nam thời trang (38-44)","380000.0","400000.0","Biti's","20000.0","https://salt.tikicdn.com/cache/280x280/ts/product/31/5e/a5/76d66673b044ee08f92893df680eca6e.jpg"," CHI TIẾT SẢN PHẨM: - Sản phẩm: Sandal nam chính hãng BlTIS - Made in Vietnam  - Màu:Rêu- Đen - Size: 38-44- Chất liệu đế: siêu bền.● Đế giàySandal Biti's có đế Eva Phun cao su nhẹ độc quyền c...","https://salt.tikicdn.com/cache/w1200/ts/product/31/5e/a5/76d66673b044ee08f92893df680eca6e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/a9/e7/06/d4cd31eb62bfd65da45d39f0941d1f7e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9a/f2/ef/9d5c587ff1f0b6cd7a610016f5a988e2.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/17/dc/06/5e7e0763271406fe7122dfdcf0997443.jpg","38;39","Rêu","5.0","2","5","5","sandal-bitis-nam-thoi-trang-38-44-p270551060","sandal-bitis-nam-thoi-trang-38-44-p270551060.html?spid=270551062","https://tiki.vn/product-p270551060.html?spid=270551062","configurable","2024-10-25T01:48:56.975498800"
