"Product ID","SKU","Product Name","Price","Original Price","Brand Name","Discount","Thumbnail URL","Short Description","Images","Colors","Size","Rating Average","Review Count","Discount Rate","Quantity Sold","URL Key","URL Path","Short URL","Type","CreateTime"
"101325133","5070724078244","Giày lười nam da bò thật 100%, thiết kế thông hơi thoáng khí , đế cao su đúc được may chắc chắn - HSHS63","349000.0","349000.0","Happyshoes","0.0","https://salt.tikicdn.com/cache/280x280/ts/product/91/7d/b4/bbabdd2643c2fb0d55f7e2952f5d02aa.jpg","Chất liệu da bò thật 100% cao cấpĐế cao su đúc nguyên chấtĐường may tỉ mỉ, chắc chắnForm dáng trẻ trung, lịch lãm ôm sát đôi bàn chânThích hợp đi làm, đi tiệc, đi chơi,Dễ dàng kết hợp với nhiều kiểu q...","https://salt.tikicdn.com/cache/w1200/ts/product/91/7d/b4/bbabdd2643c2fb0d55f7e2952f5d02aa.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/47/c7/77/0698b9d5e8eb6aae0467f0225c253fbb.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/a9/b0/91/617298033f83ecd28c471438cbedff03.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/1f/0b/01/6feb7e203c26ffd3954ce97afb48447c.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/cc/e6/b4/d2f57b289a707a7ee39a47eb459b4e03.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0c/1b/70/2c2c0806c1367d019ff0d61d4b67f1ff.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0d/99/85/30bb2102cd7c055061c80ce91789d760.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/3c/ff/c5/55b681639204a83f0f6e4a30d8931fed.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9f/f8/85/ce9e2d8f149148c15be556ed4bf08b7a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/5a/c6/1f/9f25179a2d064b080ad722ab247e0e78.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/17/6b/bc/74312da385d89712cc09c71620a369b7.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/c2/03/ad/05b13a5c546a16e88d2b7ecc05d74cd1.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/6b/d1/1c/0ac5497b7fcb7a9d65123a6dbcd0cba7.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/57/5b/50/3f1bcbbf4eef491c503a2f6683889b66.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0a/a0/7c/ef370b3243b5797efe1766766b4ea814.jpg","vàng bò;nâu huy hiệu;nâu đen;đen","","5.0","1","0","9","giay-luoi-nam-da-bo-that-100-thiet-ke-thong-hoi-thoang-khi-de-cao-su-duc-duoc-may-chac-chan-hshs63-p101325133","giay-luoi-nam-da-bo-that-100-thiet-ke-thong-hoi-thoang-khi-de-cao-su-duc-duoc-may-chac-chan-hshs63-p101325133.html?spid=101325137","https://tiki.vn/product-p101325133.html?spid=101325137","configurable","2024-10-25T20:58:51.564375"
"262680740","8074604848151","Giày lười nam da bò cao cấp Pierre Cardin, thiết kế đế chống trượt, thời trang, dễ phối đồ PCMFWL 706","1190000.0","2490000.0","Pierre Cardin","1300000.0","https://salt.tikicdn.com/cache/280x280/ts/product/a7/45/3b/3a3ce2887fb479025e9dcab27af9d6aa.png","Sản Phẩm: Giày Horsebit Driving Pierre Cardin - PCMFWLG 7061. Thông Tin Sản Phẩm thuộc dòng giày mọi, không dây, thuận tiện khi sử dụng. Đặc biệt, đế giày có độ bám dính rất cao, tránh trơn trượt nê...","https://salt.tikicdn.com/cache/w1200/ts/product/a7/45/3b/3a3ce2887fb479025e9dcab27af9d6aa.png;https://salt.tikicdn.com/cache/w1200/ts/product/9d/99/d6/794cd5e7478f5ff44af15fd0bdfa9a39.png;https://salt.tikicdn.com/cache/w1200/ts/product/2f/92/8f/01e841221c947984cc58b97f9aa96cfe.png","nâu;vàng gold;xanh navy","","5.0","2","52","14","giay-casual-nam-pierre-cardin-706-p262680740","giay-casual-nam-pierre-cardin-706-p262680740.html?spid=262680745","https://tiki.vn/product-p262680740.html?spid=262680745","configurable","2024-10-25T20:58:55.953965"
"248430402","6027209676267","Dép Biti's Eva Nam BEM000900 Rất Nhẹ và Êm Chân","181000.0","190000.0","Biti's","9000.0","https://salt.tikicdn.com/cache/280x280/ts/product/44/53/aa/9f9d78a6011192fbf619fcab4ae10ca5.jpeg","- Đế: IP (Công nghệ Injection) siêu nhẹ với tổng trọng lượng trung bình chỉ 225g. Cấu trúc đế có độ cong nhất định giúp nâng đỡ chân, cho người dùng cảm giác nhẹ và êm. - Quai: Quai chất liệu si PVC ...","https://salt.tikicdn.com/cache/w1200/ts/product/44/53/aa/9f9d78a6011192fbf619fcab4ae10ca5.jpeg;https://salt.tikicdn.com/cache/w1200/ts/product/18/6c/f4/400ea2cf7cbebfad1e32427b058860de.jpeg;https://salt.tikicdn.com/cache/w1200/ts/product/90/12/12/817cf9b5004bd9f0e7f21e8f0ce11e72.jpeg;https://salt.tikicdn.com/cache/w1200/ts/product/cb/b1/6f/f8ed5eefff24f05e7d63d48154b43a28.jpeg;https://salt.tikicdn.com/cache/w1200/ts/product/f9/54/a8/584fd4e1ba9cc48c464a1d842e0e6d71.jpeg;https://salt.tikicdn.com/cache/w1200/ts/product/fb/24/25/ba1cb52a1d76d77fb81c104282e71286.jpeg;https://salt.tikicdn.com/cache/w1200/ts/product/10/2f/c8/a32d9d902d6f9cfb693359aae88856f5.jpeg","màu đen;màu xám","39;40;41;42;43","5.0","3","5","17","dep-biti-s-eva-nam-bem000900-rat-nhe-va-em-chan-p248430402","dep-biti-s-eva-nam-bem000900-rat-nhe-va-em-chan-p248430402.html?spid=248430410","https://tiki.vn/product-p248430402.html?spid=248430410","configurable","2024-10-25T20:59:00.542511100"
"247254280","6058790880527","Dép nam Giavy quai chữ H đế cao U201","265000.0","265000.0","GIAVY","0.0","https://salt.tikicdn.com/cache/280x280/ts/product/25/59/77/1a7905785a01feda34243f0603c3b8cf.jpg","       DÉP NAM   Thương hiệu: GIAVY.   Kiểu dáng: quai chữ H, đế cao, xung quanh đế có may viền chỉ.   Size: 39-40-41-42-43.   Màu sắc: Đen và Nâu.   ...","https://salt.tikicdn.com/cache/w1200/ts/product/25/59/77/1a7905785a01feda34243f0603c3b8cf.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/02/4a/56/bb018ee3ce2eaa6b6286b248b9c503f4.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/dc/54/60/730e2afb27f3f7fb586734df122112a0.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/32/6f/d0/ed7767b6e6997c68b5e186ff3d9ed44a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/2c/ce/55/a662c8459f0ccbaaddad4a49c9fe0133.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/48/17/c7/f5368f57ec5e82fb4b91dc94d33abfe0.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/55/ff/78/245df92f5935bc551b282dfc017db7eb.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/cb/f1/01/ec7d08da21fb875aa203e4f5b5d490e2.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/27/ed/99/38af1c4db7dbedf7c3636b92b4d6c24c.jpg","","","5.0","1","0","1","dep-nam-giavy-quai-chu-h-de-cao-u201-p247254280","dep-nam-giavy-quai-chu-h-de-cao-u201-p247254280.html?spid=247254288","https://tiki.vn/product-p247254280.html?spid=247254288","configurable","2024-10-25T20:59:04.047432700"
"173732501","4925480617140","Bình xịt nano chống thấm nước, chống bám bẩn, không độc hại, chính hãng XIMO","65000.0","65000.0","Ximo","0.0","https://salt.tikicdn.com/cache/280x280/ts/product/bd/50/da/39982f7327a31f92e0bed526524c74ae.jpg","  Bình xịt nano chống thấm nước, chống bám bẩn, không độc hại, chính hãng    THÔNG TIN SẢN PHẨM    Đi giày lâu vào thời tiết mưa ẩm sẽ gây ra mùi hôi, kín bít đôi giày và làm giảm tuổi thọ đôi giày...","https://salt.tikicdn.com/cache/w1200/ts/product/bd/50/da/39982f7327a31f92e0bed526524c74ae.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/6c/4b/30/298f763ef7028b2c340600ad85867f14.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/04/33/90/1352853091946f51e7be8e5a890e3c20.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0c/5d/08/8f0aa5bca2645ec171fd2c6af04a238a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/b0/f1/23/87b70a90a4f958aa723767c004b27d1e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/d3/4d/c8/84e9b77bd1247da466db8697d759886a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/8f/e2/11/6c79dd6acd846dbce064fe87b62657d9.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/7c/e0/c9/f46997f3459098297b4468253269ae54.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0e/96/34/0548439e8797d5bd1f2a0e71a4d64d36.jpg","","","4.7","30","0","0","binh-xit-nano-chong-tham-nuoc-chong-bam-ban-khong-doc-hai-chinh-hang-ximo-p173732501","binh-xit-nano-chong-tham-nuoc-chong-bam-ban-khong-doc-hai-chinh-hang-ximo-p173732501.html","https://tiki.vn/product-p173732501.html","configurable","2024-10-25T20:59:08.527534900"
"273513377","8107989440525","Giày thể thao nam ZAVAS phong cách sneaker êm, nhẹ, công nghệ ép nhiệt lưới flynit thoáng khí - Z70","429000.0","550000.0","ZAVAS","121000.0","https://salt.tikicdn.com/cache/280x280/ts/product/53/6e/f7/826986370fecf492b4a5fba49c598049.png","Giày thể thao nam ZAVAS phong cách sneaker êm, nhẹ, công nghệ ép nhiệt lưới flynit thoáng khí - Z70THÔNG TIN GIÀY THỂ THAO Z70:Màu sắc: Đen + X...","https://salt.tikicdn.com/cache/w1200/ts/product/53/6e/f7/826986370fecf492b4a5fba49c598049.png;https://salt.tikicdn.com/cache/w1200/ts/product/fb/2c/b4/2d6d126d8d63385b59c2e8576b981178.png;https://salt.tikicdn.com/cache/w1200/ts/product/2f/d0/f8/7540c3ced76ba11937e9354b62984c6a.png;https://salt.tikicdn.com/cache/w1200/ts/product/f2/b6/9d/c376476498dc0adb1eb150d72521827a.png;https://salt.tikicdn.com/cache/w1200/ts/product/1d/12/4f/b4a9d93c77bc76ad582d36fbc071b8ab.png;https://salt.tikicdn.com/cache/w1200/ts/product/0a/be/4e/7156ca2779be1c5c7ac719804b8e0402.png;https://salt.tikicdn.com/cache/w1200/ts/product/77/18/fb/bb7a3599c35531740f7de79a75c024a5.png;https://salt.tikicdn.com/cache/w1200/ts/product/40/98/e8/eeb4a7440013357a57a5f93c01adc90f.png;https://salt.tikicdn.com/cache/w1200/ts/product/79/76/4a/b0ff47767b28634d966d6385f1655bca.png;https://salt.tikicdn.com/cache/w1200/ts/product/49/db/48/95b8da0883efd2444d81eec9808d17a9.png;https://salt.tikicdn.com/cache/w1200/ts/product/f4/11/78/fbccaff1a0ee654fd8aa518dae41732c.png","","","0.0","0","22","4","giay-the-thao-nam-zavas-phong-cach-sneaker-em-nhe-cong-nghe-ep-nhiet-luoi-flynit-thoang-khi-z70-p273513377","giay-the-thao-nam-zavas-phong-cach-sneaker-em-nhe-cong-nghe-ep-nhiet-luoi-flynit-thoang-khi-z70-p273513377.html?spid=273513381","https://tiki.vn/product-p273513377.html?spid=273513381","configurable","2024-10-25T20:59:14.238853800"
"55747001","9256148835306","Giày tây nam Trường Hải da bò thật mềm mại không bong tróc không dây mũi tròn màu nâu đế cao su không trơn GT0423","442000.0","485000.0","Trường Hải","43000.0","https://salt.tikicdn.com/cache/280x280/ts/product/9e/4a/95/ec67248fb71ab2557a97fe6102932435.jpg","THÔNG TIN CHI TIẾT SẢN PHẨM:Xuất xứ: Việt NamChất liệu quai : da bò thật Chất liệu đế: cao su Size: 38-39-40-41-42-43Chiều cao đế: 3cm Màu : NâuMàu sắc như hìnhHình ảnh thậtGiày tây nam được ...","https://salt.tikicdn.com/cache/w1200/ts/product/9e/4a/95/ec67248fb71ab2557a97fe6102932435.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/26/bb/8d/fc9e979e6372f30a34851d360025a4a4.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/25/23/7e/5541d2dbef46536cc4f94352e7d0d735.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/ad/99/eb/3d48424b61be7d1177bf0be891370ea6.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/3a/d9/48/88e5f7237b398d81268b69a72cbddbeb.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/38/b5/84/746cbaae0f45ce1e2e543194d2ec5dee.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/d1/9c/1e/c6c77556c30c384a4088a27d20634a0e.jpg","","","5.0","15","9","38","giay-tay-nam-truong-hai-da-bo-that-mem-mai-khong-bong-troc-khong-day-mui-tron-mau-nau-de-cao-su-khong-tron-gt0423-p55747001","giay-tay-nam-truong-hai-da-bo-that-mem-mai-khong-bong-troc-khong-day-mui-tron-mau-nau-de-cao-su-khong-tron-gt0423-p55747001.html?spid=55747011","https://tiki.vn/product-p55747001.html?spid=55747011","configurable","2024-10-25T20:59:18.877530"
"6579831","4185497177827","Dép Nam Bảng Ngang BIGGBEN Da Bò Thật DN61","309000.0","350000.0","BIGGBEN","41000.0","https://salt.tikicdn.com/cache/280x280/ts/product/95/78/35/a6af99067205c5d395aa1e95322a3376.jpg","Dép Nam với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Dép nam được xử lý đặc biệt đ...","https://salt.tikicdn.com/cache/w1200/ts/product/95/78/35/a6af99067205c5d395aa1e95322a3376.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/94/5a/97/67125682ea45e15da7962871b96717a5.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9f/3d/1f/b08892d7c0356abc07c85e40c505026f.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/07/3f/10/c6679dcf6f6e985b39d5eed0f13d2266.jpg","","","4.6","96","12","348","dep-nam-bang-ngang-biggben-da-bo-that-dn61-p6579831","dep-nam-bang-ngang-biggben-da-bo-that-dn61-p6579831.html?spid=6579851","https://tiki.vn/product-p6579831.html?spid=6579851","configurable","2024-10-25T20:59:23.782526600"
"274182912","4597730852626","Chai xịt khử mùi giày dép, chiết xuất từ thực vật tự nhiên dễ dàng khử mùi hôi, diệt vi khuẩn, bảo vệ giày - Hàng chính hãng","41000.0","45000.0","FuNu","4000.0","https://salt.tikicdn.com/cache/280x280/ts/product/cb/e9/9d/c1f27ee7aa836821c08a02279f8d818a.jpg","...","https://salt.tikicdn.com/cache/w1200/ts/product/cb/e9/9d/c1f27ee7aa836821c08a02279f8d818a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/c9/2e/a0/fc897b39879d1f05dda82fc5c64f4d2a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/ba/c9/a4/bafe9c6618c0329a0c081dfe769d1c8c.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/33/df/5e/a802c81b633081e8bdd1808321a19739.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/57/80/2b/deb78c959c0ece42118e743f14596ff2.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/2f/6c/c5/baa40c2a7d4d3605e6827175b9eae392.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/70/ed/80/82993ea5664848439718345fc21bdbf9.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/f3/70/24/fbab154bc20c0f4d672a5a55795cb0a9.jpg","","","4.7","17","9","352","chai-xit-khu-mui-giay-dep-chiet-xuat-tu-thuc-vat-tu-nhien-de-dang-khu-mui-hoi-diet-vi-khuan-bao-ve-giay-p274182912","chai-xit-khu-mui-giay-dep-chiet-xuat-tu-thuc-vat-tu-nhien-de-dang-khu-mui-hoi-diet-vi-khuan-bao-ve-giay-p274182912.html?spid=274182914","https://tiki.vn/product-p274182912.html?spid=274182914","configurable","2024-10-25T20:59:28.996199100"
"271307623","8474597528955","Dép tổ ong asia cao cấp mới, siêu nhẹ, cực bền, chống trơn và rất thời trang (38-44)","56000.0","80000.0","ASIA","24000.0","https://salt.tikicdn.com/cache/280x280/ts/product/9d/9a/4e/fda2702f6944bf9b917f8c7d77a3993c.jpg","THÔNG TIN SẢN PHẨM- Mã sản phẩm DME369; cỡ 32-44- Nơi sản xuất: Công ty giày á châu asia- Đặc điểm sản phẩm: Sản xuất từ nhựa EVA nguyên nhất, cho chất lượng đảm bảo.- Siêu nhẹ, quai dép bền.- Màu sắc...","https://salt.tikicdn.com/cache/w1200/ts/product/9d/9a/4e/fda2702f6944bf9b917f8c7d77a3993c.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/d3/a5/72/1674b7348e89d924d2a16aecd9148f46.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9c/3d/ed/5a35384c5ce0544b63d0ba2e09703d2e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/61/01/57/4cedab119b4b66ccb371f309f9ad20c1.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/6e/23/d9/34d0733aa20392b6a08b41f8ec7e9657.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/70/ca/06/e0bb5a53efb1f0f96c46b35cdb8ec4c8.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/e9/65/79/80222e5566aef54e6772995c162f88aa.jpg","kem;rêu;xanh lá;xám nhạt;xanh than;đỏ;đen","32;33;34;35;36;37;38;39;40;41;42;43;44","5.0","10","30","78","dep-to-ong-asia-cao-cap-moi-sieu-nhe-cuc-ben-chong-tron-va-rat-thoi-trang-38-44-p271307623","dep-to-ong-asia-cao-cap-moi-sieu-nhe-cuc-ben-chong-tron-va-rat-thoi-trang-38-44-p271307623.html?spid=271307677","https://tiki.vn/product-p271307623.html?spid=271307677","configurable","2024-10-25T20:59:32.744237500"
